date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:04	44197/44197	---M-Z	200	added ('OK')	text/javascript	etag:%22aca5-60f99fc489fa5-gzip%22	https://www.abrirestaurant.com/media/com_rstbox/js/velocity.js?v=3.3.1	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/com_rstbox/js/velocityacee.js	(from https://www.abrirestaurant.com/)
15:28:04	13529/13529	---M-Z	200	added ('OK')	text/javascript	etag:%2234d9-60f99fc489fa5-gzip%22	https://www.abrirestaurant.com/media/com_rstbox/js/velocity.ui.js?v=3.3.1	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/com_rstbox/js/velocity.uiacee.js	(from https://www.abrirestaurant.com/)
15:28:04	13870/13870	---M-Z	200	added ('OK')	text/javascript	etag:%22362e-60f99fc489fa5-gzip%22	https://www.abrirestaurant.com/media/com_rstbox/js/engagebox.js?v=3.3.1	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/com_rstbox/js/engageboxacee.js	(from https://www.abrirestaurant.com/)
15:28:04	75484/75484	---M-Z	200	added ('OK')	text/javascript	etag:%22126dc-5fab74e9c0005-gzip%22	https://www.abrirestaurant.com/plugins/system/t3/base-bs3/bootstrap/js/bootstrap.js?676ad7366de00f340f7d4bc5310d4386	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/plugins/system/t3/base-bs3/bootstrap/js/bootstrapd4cc.js	(from https://www.abrirestaurant.com/)
15:28:04	34239/34239	---M-Z	200	added ('OK')	text/javascript	etag:%2285bf-5fab74e973d45-gzip%22	https://www.abrirestaurant.com/media/jui/js/chosen.jquery.min.js?676ad7366de00f340f7d4bc5310d4386	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/jui/js/chosen.jquery.mind4cc.js	(from https://www.abrirestaurant.com/)
15:28:05	31542/31542	---M-Z	200	added ('OK')	text/javascript	etag:%227b36-5fab74ea05565-gzip%22	https://www.abrirestaurant.com/templates/theme3666/js/script.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/js/script.js	(from https://www.abrirestaurant.com/)
15:28:05	1881/1881	---M-Z	200	added ('OK')	text/javascript	etag:%22759-5fab74e9c9c45-gzip%22	https://www.abrirestaurant.com/plugins/system/t3/base-bs3/js/jquery.tap.min.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/plugins/system/t3/base-bs3/js/jquery.tap.min.js	(from https://www.abrirestaurant.com/)
15:28:05	6413/6413	---M-Z	200	added ('OK')	text/javascript	etag:%22190d-5fab74e9cabe5-gzip%22	https://www.abrirestaurant.com/plugins/system/t3/base-bs3/js/script.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/plugins/system/t3/base-bs3/js/script.js	(from https://www.abrirestaurant.com/)
15:28:05	16876/16876	---M-Z	200	added ('OK')	text/javascript	etag:%2241ec-5fab74e9cabe5-gzip%22	https://www.abrirestaurant.com/plugins/system/t3/base-bs3/js/menu.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/plugins/system/t3/base-bs3/js/menu.js	(from https://www.abrirestaurant.com/)
15:28:06	4634/4634	---M-Z	200	added ('OK')	text/javascript	etag:%22121a-5fab74e9cabe5-gzip%22	https://www.abrirestaurant.com/plugins/system/t3/base-bs3/js/nav-collapse.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/plugins/system/t3/base-bs3/js/nav-collapse.js	(from https://www.abrirestaurant.com/)
15:28:06	69685/69685	---M-Z	200	added ('OK')	text/javascript	etag:%2211035-5fab74e995085-gzip%22	https://www.abrirestaurant.com/media/joomladcookies/tarteaucitron/tarteaucitron.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/joomladcookies/tarteaucitron/tarteaucitron.js	(from https://www.abrirestaurant.com/)
15:28:06	3498/3498	---M-Z	200	added ('OK')	text/javascript	etag:%22daa-5fab74e995085-gzip%22	https://www.abrirestaurant.com/media/djextensions/jquery-easing/jquery.easing.min.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/djextensions/jquery-easing/jquery.easing.min.js	(from https://www.abrirestaurant.com/)
15:28:06	8068/8068	---M-Z	200	added ('OK')	text/javascript	etag:%221f84-5fab74e9a0c05-gzip%22	https://www.abrirestaurant.com/modules/mod_djimageslider/assets/js/slider.js?v=	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/modules/mod_djimageslider/assets/js/sliderec92.js	(from https://www.abrirestaurant.com/)
15:28:07	119508/119508	---M-Z	200	added ('OK')	text/javascript	etag:%221d2d4-5fab74e99bde5-gzip%22	https://www.abrirestaurant.com/modules/mod_swiper/js/swiper.min.js	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/modules/mod_swiper/js/swiper.min.js	(from https://www.abrirestaurant.com/)
15:28:07	2852/2852	---M--	200	added ('OK')	text/html	etag:%22b24-642ed705142e2%22	https://www.abrirestaurant.com/images/logo.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/logo.html	(from https://www.abrirestaurant.com/)
15:28:09	18704/18704	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Nov%202025%2014:28:07%20GMT	https://www.abrirestaurant.com/presentation	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/presentation.html	(from https://www.abrirestaurant.com/)
15:28:11	22133/22133	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Nov%202025%2014:28:09%20GMT	https://www.abrirestaurant.com/la-carte	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/la-carte.html	(from https://www.abrirestaurant.com/)
15:28:13	36098/36098	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Nov%202025%2014:28:11%20GMT	https://www.abrirestaurant.com/click-and-collect	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/click-and-collect.html	(from https://www.abrirestaurant.com/)
15:28:14	25934/25934	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Nov%202025%2014:28:13%20GMT	https://www.abrirestaurant.com/contact	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/contact.html	(from https://www.abrirestaurant.com/)
15:28:16	133308/133308	---M--	200	added ('OK')	text/html	etag:%22208bc-642ed943b69bb%22	https://www.abrirestaurant.com/images/home/img1.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/home/img1.html	(from https://www.abrirestaurant.com/)
15:28:17	60948/60948	---M--	200	added ('OK')	text/html	etag:%22ee14-642ed943cec74%22	https://www.abrirestaurant.com/images/home/ABRI_52.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/home/ABRI_52.html	(from https://www.abrirestaurant.com/)
15:28:18	68068/68068	---M--	200	added ('OK')	text/html	etag:%22109e4-642ed943e82b5%22	https://www.abrirestaurant.com/images/home/img3.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/home/img3.html	(from https://www.abrirestaurant.com/)
15:28:19	59638/59638	---M--	200	added ('OK')	text/html	etag:%22e8f6-642ed9441843f%22	https://www.abrirestaurant.com/images/carroussel/carroussel-01.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-01.html	(from https://www.abrirestaurant.com/)
15:28:20	23808/23808	---M--	200	added ('OK')	text/html	etag:%225d00-642ed9441f588%22	https://www.abrirestaurant.com/images/carroussel/carroussel-02.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-02.html	(from https://www.abrirestaurant.com/)
15:28:22	139806/139806	---M--	200	added ('OK')	text/html	etag:%222221e-642ed9445973a%22	https://www.abrirestaurant.com/images/carroussel/carroussel-03.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-03.html	(from https://www.abrirestaurant.com/)
15:28:25	244974/244974	---M--	200	added ('OK')	text/html	etag:%223bcee-642ed94495c15%22	https://www.abrirestaurant.com/images/carroussel/carroussel-04.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-04.html	(from https://www.abrirestaurant.com/)
15:28:29	244746/244746	---M--	200	added ('OK')	text/html	etag:%223bc0a-642ed944dccd1%22	https://www.abrirestaurant.com/images/carroussel/carroussel-05.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-05.html	(from https://www.abrirestaurant.com/)
15:28:31	158812/158812	---M--	200	added ('OK')	text/html	etag:%2226c5c-642ed945162cb%22	https://www.abrirestaurant.com/images/carroussel/carroussel-06.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-06.html	(from https://www.abrirestaurant.com/)
15:28:37	428742/428742	---M--	200	added ('OK')	text/html	etag:%2268ac6-642ed94562d5f%22	https://www.abrirestaurant.com/images/carroussel/carroussel-07.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-07.html	(from https://www.abrirestaurant.com/)
15:28:40	230880/230880	---M--	200	added ('OK')	text/html	etag:%22385e0-642ed945a117a%22	https://www.abrirestaurant.com/images/carroussel/carroussel-08.webp	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/carroussel/carroussel-08.html	(from https://www.abrirestaurant.com/)
15:28:42	45597/45597	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Nov%202025%2014:28:40%20GMT	https://www.abrirestaurant.com/mentions-legales	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/mentions-legales.html	(from https://www.abrirestaurant.com/)
15:28:44	21818/21818	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Nov%202025%2014:28:42%20GMT	https://www.abrirestaurant.com/politique-de-protection-des-donnees	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/politique-de-protection-des-donnees.html	(from https://www.abrirestaurant.com/)
15:28:51	501612/501612	---M--	200	added ('OK')	image/jpeg	etag:%227a76c-63b1252af15e6%22	https://www.abrirestaurant.com/images/8282008.jpg	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/images/8282008.jpg	(from https://www.abrirestaurant.com/)
15:28:54	41459/41459	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2006%20Nov%202025%2014:28:51%20GMT	https://www.abrirestaurant.com/?format=feed&type=rss	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/indexc0d0.html	(from https://www.abrirestaurant.com/)
15:28:57	66697/66697	---MCZ	200	added ('OK')	application/atom+xml	date:Thu,%2006%20Nov%202025%2014:28:54%20GMT	https://www.abrirestaurant.com/?format=feed&type=atom	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/index7b17.html	(from https://www.abrirestaurant.com/)
15:29:02	199/199	---M--	403	error ('Forbidden')	text/html	date:Thu,%2006%20Nov%202025%2014:28:56%20GMT	https://www.abrirestaurant.com/templates/theme3666/js/	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/js/index.html	(from https://www.abrirestaurant.com/)
15:29:02	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5fab74e9f5b65%22	https://www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.eot	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.eot	(from https://www.abrirestaurant.com/templates/theme3666/css/bootstrap.css)
15:29:02	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5fab74e9f5b65%22	https://www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.eot?	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.abrirestaurant.com/templates/theme3666/css/bootstrap.css)
15:29:03	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-5fab74e9f6b05%22	https://www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.woff2	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.woff2	(from https://www.abrirestaurant.com/templates/theme3666/css/bootstrap.css)
15:29:03	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-5fab74e9f5b65%22	https://www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.woff	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.woff	(from https://www.abrirestaurant.com/templates/theme3666/css/bootstrap.css)
15:29:03	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-5fab74e9f5b65%22	https://www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.ttf	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.ttf	(from https://www.abrirestaurant.com/templates/theme3666/css/bootstrap.css)
15:29:05	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-5fab74e9f5b65%22	https://www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.svg	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/fonts/glyphicons-halflings-regular.svg	(from https://www.abrirestaurant.com/templates/theme3666/css/bootstrap.css)
15:29:05	538/538	---M--	200	added ('OK')	image/png	etag:%2221a-5fab74e971e04%22	https://www.abrirestaurant.com/media/jui/css/chosen-sprite.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/media/jui/css/chosen-sprite.png	(from https://www.abrirestaurant.com/media/jui/css/chosen.css?676ad7366de00f340f7d4bc5310d4386)
15:29:05	1431/1431	---M--	200	added ('OK')	image/png	etag:%22597-5fab74ea02685%22	https://www.abrirestaurant.com/templates/theme3666/images/video__btn.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/video__btn.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:06	304/304	---M--	200	added ('OK')	image/png	etag:%22130-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/bold.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/bold.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:06	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/italic.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/italic.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:06	273/273	---M--	200	added ('OK')	image/png	etag:%22111-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/underline.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/underline.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:06	269/269	---M--	200	added ('OK')	image/png	etag:%2210d-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/stroke.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/stroke.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:06	367/367	---M--	200	added ('OK')	image/png	etag:%2216f-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/supscript.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/supscript.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:07	507/507	---M--	200	added ('OK')	image/png	etag:%221fb-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/subscript.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/subscript.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:07	567/567	---M--	200	added ('OK')	image/png	etag:%22237-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/fonts.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/fonts.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:07	209/209	---M--	200	added ('OK')	image/png	etag:%22d1-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/colors.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/colors.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:07	344/344	---M--	200	added ('OK')	image/png	etag:%22158-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/list-bullet.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/list-bullet.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:07	357/357	---M--	200	added ('OK')	image/png	etag:%22165-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/list-numeric.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/list-numeric.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:08	248/248	---M--	200	added ('OK')	image/png	etag:%22f8-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/list-item.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/list-item.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:08	209/209	---M--	200	added ('OK')	image/png	etag:%22d1-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/text_align_left.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/text_align_left.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:08	234/234	---M--	200	added ('OK')	image/png	etag:%22ea-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/text_align_center.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/text_align_center.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:08	209/209	---M--	200	added ('OK')	image/png	etag:%22d1-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/text_align_right.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/text_align_right.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:09	743/743	---M--	200	added ('OK')	image/png	etag:%222e7-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/quotes.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/quotes.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:09	859/859	---M--	200	added ('OK')	image/png	etag:%2235b-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/code.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/code.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:09	566/566	---M--	200	added ('OK')	image/png	etag:%22236-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/table.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/table.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:09	581/581	---M--	200	added ('OK')	image/png	etag:%22245-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/spoiler.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/spoiler.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
15:29:09	702/702	---M--	200	added ('OK')	image/png	etag:%222be-5fab74ea016e5%22	https://www.abrirestaurant.com/templates/theme3666/images/kunena/images/hidden.png	C:/Users/matpr/Desktop/site/abri/www.abrirestaurant.com/templates/theme3666/images/kunena/images/hidden.png	(from https://www.abrirestaurant.com/templates/theme3666/css/template.css)
